file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	normal_control_proximity_to_tumor	platform	experimental_strategy	tumor_sample_weight	ratio_28s_18s	a260_a280_ratio	percent_gc_content0	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
f6fb23f1-962c-4f6c-96c2-612d6cb37989	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.76	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
d8d2b18c-597c-4f37-89a6-ff54a160054d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Miami	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.19	1.9	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	100
2f3759b1-dacd-4d3d-94e0-184198b2a078	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	University of Miami	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.43	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	90
82a1d988-df1f-43f3-879e-ec8608441256	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	University of Pittsburgh	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	106	2.23	1.9	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	60
1cc09000-3c09-4283-a0db-0dc6a2f16601	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.62	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
4bda7148-31b6-4a20-b261-c87a9f500329	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	MD Anderson Cancer Center	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	2.01	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	70
807eb492-694f-4d78-aa5b-123b72d95333	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	MD Anderson Cancer Center	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.36	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	25	75
fb4b03c8-b26c-42d5-96a4-42c5a755986c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	2.09	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
1f551b66-46b8-4977-af32-9bdf3c4a3f65	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.73	1.91	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	70
17ceda6d-ad8e-4b8a-8eb4-9bd9d0d77762	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.96	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
b6776f62-2af2-4410-ac25-f8b00d3047ec	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	MD Anderson Cancer Center	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.54	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
b048d35d-05d5-4610-993b-f522882b14cb	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.9	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
7546fd7b-9521-4640-af6e-1f4654505286	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.91	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	80
a5a798fe-9aa0-460a-8d60-558a8ce01550	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	UNC	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	173	0	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	30	70
ddfd468b-404e-49f7-836a-0eacb623f432	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A39I	Emory University - Winship Cancer Inst.	48	23	2014-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.78	1.89	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	1	70
67d16d74-1fa5-4386-87f4-ed2e97d45722	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.7	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	80
e546e919-cc79-4977-9b0d-9e998567240e	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Miami	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.68	2.18	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	70
43956fb1-3fa2-447d-8665-8ee62cc261dd	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	University of Pittsburgh	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	294	1.31	1.64	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	5	80
a02c60f0-a6a7-4221-b2a2-a043f678e28a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	104	1.2	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
b2dfdeb5-8fd8-44a2-a2d0-cc79970f7947	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	MD Anderson Cancer Center	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.42	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	0	75
a19df977-f4d4-44a0-a9cf-153ca4e079e3	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.72	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
8e61e280-de06-4937-ae76-5440718b6e99	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.08	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	30	70
e47609fd-85f8-400f-8813-017aca4ddad1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Fred Hutchinson	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.4	1.98	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	10	50
6f91781b-045f-46ab-917f-ec9bad2b61d2	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	University of Pittsburgh	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	656	1.69	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
16780562-4bd2-4a20-b1de-3bde50f5d668	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.48	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
64a06f20-e0e0-4081-8fa1-8fd13cff8548	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	International Genomics Consortium	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	182	1.76	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	70
3917ce23-ef42-4abd-9ca2-475cb3954e32	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A39I	Emory University - Winship Cancer Inst.	48	23	2014-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	80	2.08	1.87	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	90
e672e3b4-bc5d-48dd-9868-51a7c1834c14	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	48	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	127	1.5	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.47	0.13	30	70
6808423e-21c3-45a5-aa55-e12417f0c71f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	MD Anderson Cancer Center	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.81	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
99374e63-b57a-454d-9c03-78b3d0af81f1	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.42	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
49146a0b-4cbd-43ea-a264-8ea0e622620d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	Greater Poland Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	166	1.67	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	95
5c196da8-8f86-4c8d-8cae-b1ea9110cc63	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24Z	MD Anderson Cancer Center	48	23	2012-12-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.5	2	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	30	70
c0a777ec-2e54-45ad-820a-b17053542bce	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	177	1.9	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
2b68f477-2669-4cb4-9c16-c0a8e94f25fd	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.86	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
c28dc7fc-f43e-482d-b403-7c1830f49841	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	University of Pittsburgh	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	291	1.51	1.81	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	90
3b7a6af2-33b7-46cd-8dfc-665f4fa7f1d7	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University of Pittsburgh	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	143	1.48	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	30	70
092e258b-bf46-49c5-88d2-b9c7d5ad76a6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	MD Anderson Cancer Center	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.55	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	75
5fe56a0c-8a3c-45d6-a75a-3b8f8537595e	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	2.1	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
1430e547-4212-4f58-8fe7-cd0a97a4a6f8	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	University Health Network, Toronto	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	47	1.64	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	0	85
ccf0dc02-ce8b-4ad6-92bb-cdbea78e7e07	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	ILSBio	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	350	1.33	1.86	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	75
73198ec5-011b-4d68-8693-3ea0e9d865c0	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.92	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
de5c8eda-26f1-4901-9014-8abd2675b279	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	UNC	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	105	1.66	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	25	60
7c71c8ac-c2e7-4f8d-a0f2-ae2d9a5bf45a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.71	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
b2d74f1d-c936-44b6-88d1-d71db55b39a4	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	169	1.6	1.82	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	5	80
5202624e-9bbd-435b-9a90-b823c8460eb7	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	UNC	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	165	1.65	1.84	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	1	10
79f40bd0-e2ca-4982-b5a1-5ef0c7fdd7a0	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.66	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
70253fd8-5f0c-4826-a605-1195afd6d4c6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	48	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	253	2	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	30	70
0634c74c-9554-4526-835d-63fbcb4302d8	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	University of Miami	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.24	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	80
2ee10563-f9e8-4e2d-9eba-efd2ea3d5eea	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	123	1.7	1.7	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	30	70
1265c3f5-59ed-49d1-8968-570d980a5178	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.47	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
e9909e0c-4195-46de-b092-08b211e40a44	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	International Genomics Consortium	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	70	1.47	1.87	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	10	85
4a683296-e9d2-493b-829d-58c34ee2a1ee	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	Johns Hopkins	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	125	1.56	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
970b04ad-9393-4a13-a30f-1143fab44029	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	0.99	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
66b82754-257e-4d78-b114-ef340b41d8a0	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	UNC	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	425	1.73	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	60
643b43d8-9d67-4d4e-8336-aca7fd73505f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	238	1.9	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
4a642daf-1f7e-40d0-be13-f4ea27ec0cf8	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Asterand	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	355	2	1.79	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	95
6a78773d-bba6-4b04-85a2-bd4342079ba9	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.8	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
ea89e009-d18a-4875-80e6-45feb8764516	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.75	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
4c6b38ab-114d-4772-b59c-c373e3f61371	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	2.12	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
446b16d3-dda9-426f-8eac-77e4cc73f18a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.64	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	80
987b9000-2183-48a2-94b8-2e3726ac2a2c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	79	1.63	1.98	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	60
876db1d2-5eed-4dc7-8bb5-fcaf78729d25	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Pittsburgh	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	222	1.04	1.91	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	10	80
5e395458-8e73-41d0-b2f1-b0362e75a3aa	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	Vanderbilt University	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.6	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
5ed9a528-a14a-47fd-9cc3-dfe5d25e95a5	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	Vanderbilt University	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.78	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
75fa323c-6c9a-4c71-bf70-18e31f1ae3d1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.62	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
a2468515-1499-44f1-894a-3bd702a0c647	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	MD Anderson Cancer Center	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.61	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
d5bf1fb8-3a80-4d58-b6fe-8a1ec4f070f6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	164	1.44	1.9	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	10	90
df32d12a-7e6a-4d72-98e2-0cc9f3333110	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	MD Anderson Cancer Center	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.66	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
818747c4-cc3a-4897-82e4-3e593f70ff7c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	138	1.1	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.54	0.17	30	70
abaa151f-592f-4555-8284-5b09f2a91e3e	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.55	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
